Date,Open,High,Low,Close,Adj Close,Volume
11/22/19,65.647,65.795,65.21,65.503,65.445,65325052
11/25/19,65.678,66.61,65.63,65.445,66.593,84118068
11/26/19,66.735,66.79,65.625,66.593,66.073,105339528
11/27/19,66.395,66.995,66.328,66.073,66.96,65544488
11/28/19,66.395,66.995,66.328,66.073,66.96,65544488
11/29/19,66.65,67,66.475,66.96,66.813,46617452
12/2/19,66.818,67.063,65.863,66.813,66.04,94774200
12/3/19,64.578,64.882,64.073,66.04,64.863,117509072
12/4/19,65.268,65.828,65.17,64.863,65.435,67241552
12/5/19,65.948,66.473,65.683,65.435,66.395,74645372
12/6/19,66.87,67.75,66.825,66.395,67.678,106189972
12/9/19,67.5,67.7,66.228,67.678,66.73,128730580
12/10/19,67.15,67.518,66.465,66.73,67.12,90529532
12/11/19,67.203,67.775,67.125,67.12,67.693,78893564
12/12/19,66.945,68.14,66.83,67.693,67.865,137748168
12/13/19,67.865,68.825,67.733,67.865,68.788,133731224
12/16/19,69.25,70.198,69.245,68.788,69.965,128324420
12/17/19,69.893,70.443,69.7,69.965,70.103,114303192
12/18/19,69.95,70.475,69.78,70.103,69.935,116098748
12/19/19,69.875,70.295,69.738,69.935,70.005,98507788
12/20/19,70.558,70.663,69.64,70.005,69.86,276130972
12/23/19,70.132,71.063,70.093,69.86,71,98711532
12/24/19,71.173,71.223,70.73,71,71.068,48478856
12/25/19,71.173,71.223,70.73,71,71.068,48478856
12/26/19,71.205,72.495,71.175,71.068,72.478,93336016
12/27/19,72.78,73.493,72.03,72.478,72.45,146371744
12/30/19,72.365,73.173,71.305,72.45,72.88,144238456
12/31/19,72.483,73.42,72.38,72.88,73.413,100990500
1/1/20,72.483,73.42,72.38,72.88,73.413,100990500
1/2/20,74.06,75.15,73.798,73.413,75.088,135647456
1/3/20,74.288,75.145,74.125,75.088,74.358,146535512
1/6/20,73.448,74.99,73.188,74.358,74.95,118578576
1/7/20,74.96,75.225,74.37,74.95,74.598,111510620
1/8/20,74.29,76.11,74.289,74.598,75.798,132363784
1/9/20,76.809,77.608,76.55,75.798,77.408,170486168
1/10/20,77.65,78.168,77.063,77.408,77.583,140869088
1/13/20,77.91,79.268,77.788,77.583,79.24,122086888
1/14/20,79.175,79.393,78.043,79.24,78.17,162613828
1/15/20,77.963,78.875,77.388,78.17,77.835,121923528
1/16/20,78.397,78.925,78.022,77.835,78.81,108829016
1/17/20,79.068,79.685,78.75,78.81,79.683,137816468
1/20/20,79.068,79.685,78.75,78.81,79.683,137816468
1/21/20,79.298,79.755,79,79.683,79.143,110843256
1/22/20,79.645,79.998,79.328,79.143,79.425,101832460
1/23/20,79.48,79.89,78.913,79.425,79.808,104471972
1/24/20,80.063,80.833,79.38,79.808,79.578,146537520
1/27/20,77.515,77.943,76.22,79.578,77.238,161940020
1/28/20,78.15,79.6,78.048,77.238,79.423,162233944
1/29/20,81.113,81.963,80.345,79.423,81.085,216599712
1/30/20,80.136,81.022,79.688,81.085,80.968,126743232
1/31/20,80.233,80.67,77.073,80.968,77.378,199588384
2/3/20,76.075,78.373,75.555,77.378,77.165,173985604
2/4/20,78.828,79.91,78.409,77.165,79.713,136616536
2/5/20,80.88,81.19,79.738,79.713,80.363,118826872
2/6/20,80.643,81.305,80.066,80.363,81.303,105425540
2/7/20,80.593,80.85,79.5,81.303,80.007,117684048
2/10/20,78.545,80.388,78.463,80.007,80.388,109348860
2/11/20,80.9,80.975,79.678,80.388,79.903,94323120
2/12/20,80.368,81.805,80.368,79.903,81.8,113730292
2/13/20,81.048,81.555,80.838,81.8,81.218,94747568
2/14/20,81.185,81.495,80.713,81.218,81.238,80113788
