Date,Open,High,Low,Close,Adj Close,Volume
9/4/19,34.4105,34.5053,33.8418,34.2399,33.965,19609207
9/5/19,34.2304,34.5811,34.0171,33.965,34.4485,20965748
9/6/19,34.4674,34.6617,34.2304,34.4485,34.6001,19804036
9/9/19,34.6854,34.9224,34.2494,34.6001,34.9129,23411395
9/10/19,34.6854,35.4343,34.1451,34.9129,35.4343,30598397
9/11/19,35.7756,35.7945,34.9793,35.4343,35.4628,16094094
9/12/19,35.6144,35.6618,35.1262,35.4628,35.3395,15837117
9/13/19,35.4438,35.6381,34.7044,35.3395,34.9888,22864873
9/16/19,34.5622,35.0883,34.4579,34.9888,34.9129,18858707
9/17/19,34.875,34.8845,34.4532,34.9129,34.6001,21245862
9/18/19,34.6665,34.8087,34.3726,34.6001,34.4864,18700048
9/19/19,34.5243,34.8513,34.4485,34.4864,34.6096,16879321
9/20/19,34.9698,35.3111,34.5812,34.6096,34.7802,43916806
9/23/19,34.4864,34.6854,34.3442,34.7802,34.3537,16436348
9/24/19,34.3821,34.676,34.1072,34.3537,34.1356,22995225
9/25/19,34.0408,34.4579,33.8418,34.1356,34.0314,19297115
9/26/19,34.1925,34.3537,33.7138,34.0314,33.9176,16196048
9/27/19,33.9934,34.4485,33.8607,33.9176,34.3347,16682904
9/30/19,34.3916,34.42,34.0503,34.3347,34.0598,16339376
10/1/19,34.0598,34.1451,33.5858,34.0598,33.5858,20926777
10/2/19,33.4247,33.4341,32.8512,33.5858,32.8938,21354495
10/3/19,32.9033,33.6237,32.799,32.8938,33.6048,21141346
10/4/19,33.6427,34.1072,33.6,33.6048,34.0598,17168058
10/7/19,33.9555,34.3726,33.9366,34.0598,33.965,11169115
10/8/19,33.7944,34.0081,33.5763,33.965,33.5858,14043173
10/9/19,33.7944,34.0219,33.6806,33.5858,33.8323,12954607
10/10/19,33.8133,34.1396,33.747,33.8323,33.9271,11720794
10/11/19,34.2589,34.676,34.1925,33.9271,34.2304,17523655
10/14/19,34.2778,34.4579,34.1072,34.2304,34.4105,8417230
10/15/19,34.5527,34.8288,34.5148,34.4105,34.6001,14419744
10/16/19,34.7234,34.8371,34.4295,34.6001,34.4485,13722064
10/17/19,34.5906,34.894,34.4769,34.4485,34.5622,14561579
10/18/19,34.5338,34.7897,34.4579,34.5622,34.5622,13491206
10/21/19,34.7423,34.7708,34.4674,34.5622,34.5622,12584652
10/22/19,34.5148,34.7897,34.3631,34.5622,34.5338,13811980
10/23/19,34.42,34.8655,34.3347,34.5338,34.8561,13301356
10/24/19,34.8371,34.9224,34.3726,34.8561,34.4958,19023140
10/25/19,34.5053,34.9603,34.42,34.4958,34.8561,16601235
10/28/19,34.9414,35.5291,34.9035,34.8561,35.3395,24478530
10/29/19,36.022,36.7425,35.9462,35.3395,36.2211,30561662
10/30/19,36.4107,36.7994,36.3064,36.2211,36.4771,20891284
10/31/19,36.3917,36.5719,36.1927,36.4771,36.3728,23282647
11/1/19,36.6761,36.9131,36.3917,36.3728,36.3917,18276265
11/4/19,36.6951,36.7235,36.0505,36.3917,36.0505,16802447
11/5/19,36.0505,36.1168,35.5196,36.0505,35.5291,20577304
11/6/19,35.6523,35.7661,35.4106,35.5291,35.6523,17796685
11/7/19,35.4533,35.6192,34.9603,35.6523,34.9888,21562924
11/8/19,34.9603,35.2258,34.9129,34.9888,35.1215,25263680
11/11/19,34.9888,35.0788,34.8371,35.1215,35.0077,11901530
11/12/19,34.9129,35.1594,34.7897,35.0077,35.0457,12655832
11/13/19,35.0267,35.0267,34.4105,35.0457,34.6949,24656692
11/14/19,34.657,34.8466,34.4295,34.6949,34.6475,23902490
11/15/19,34.7234,35.5196,34.6191,34.6475,35.3395,34515591
11/18/19,35.4438,35.4912,35.0362,35.3395,35.2826,17168329
11/19/19,35.4817,35.7187,35.3774,35.2826,35.6997,25119176
11/20/19,35.6144,35.7282,35.0836,35.6997,35.1215,18925725
11/21/19,35.2732,35.9652,35.112,35.1215,35.7756,19869702
11/22/19,35.823,36.4107,35.7282,35.7756,36.3349,24235311
11/25/19,36.4771,36.8562,36.4486,36.3349,36.6667,29975885
11/26/19,36.5339,36.5813,36.0694,36.6667,36.297,32848095
11/27/19,36.3823,36.6951,36.3349,36.297,36.6193,18217970
11/28/19,36.3823,36.6951,36.3349,36.297,36.6193,18217970
11/29/19,36.5339,36.8562,36.5055,36.6193,36.515,9292076
12/2/19,36.7709,36.7804,36.259,36.515,36.297,14847393
12/3/19,35.9841,36.2116,35.8704,36.297,36.0694,19840010
12/4/19,36.2401,36.2685,35.9178,36.0694,36.1548,13759216
12/5/19,36.3728,36.3728,35.823,36.1548,36.0505,12427323
12/6/19,36.2875,36.515,36.2259,36.0505,36.297,12213372
12/9/19,36.1168,36.3823,36.1168,36.297,36.3254,14971279
12/10/19,36.278,36.5719,36.1974,36.3254,36.4771,18189079
12/11/19,36.3728,36.5624,36.2116,36.4771,36.2306,14771736
12/12/19,36.1832,36.6098,36.1832,36.2306,36.5339,12727846
12/13/19,36.515,36.6667,36.0894,36.5339,36.3349,15824101
12/16/19,36.6856,37.3492,36.6477,36.3349,37.1027,22961941
12/17/19,37.3871,37.3871,36.8183,37.1027,36.8752,27551725
12/18/19,36.9795,37.0411,36.6287,36.8752,36.8657,25940186
12/19/19,36.97,37.1122,36.7899,36.8657,36.9416,22294742
12/20/19,37.3018,37.4819,36.9416,36.9416,37.188,55218402
12/23/19,37.3681,37.4582,37.0932,37.188,37.2733,16560687
12/24/19,37.2828,37.3871,37.1596,37.2733,37.2449,4921941
12/25/19,37.2828,37.3871,37.1596,37.2733,37.2449,4921941
12/26/19,37.2544,37.5103,37.1596,37.2449,37.3302,8905914
12/27/19,37.3776,37.5577,37.207,37.3302,37.2733,9599858
12/30/19,37.2544,37.3681,36.8657,37.2733,36.8847,10963330
12/31/19,36.7709,37.1596,36.6951,36.8847,37.1406,14398894
1/1/20,36.7709,37.1596,36.6951,36.8847,37.1406,14398894
1/2/20,37.2544,37.3018,36.8515,37.1406,37.1027,15668508
1/3/20,36.7046,37.1975,36.6572,37.1027,36.9036,14160525
1/6/20,36.7994,36.97,36.6856,36.9036,36.8562,14964445
1/7/20,37.0837,37.0932,36.6667,36.8562,36.733,19106673
1/8/20,36.7425,37.1785,36.733,36.733,37.0269,15563492
1/9/20,37.2259,37.2259,36.7709,37.0269,36.8657,20846670
1/10/20,36.951,37.5625,36.9416,36.8657,37.4345,20453122
1/13/20,37.5577,37.7018,37.1691,37.4345,37.3587,14603987
1/14/20,37.3776,37.9938,37.2544,37.3587,37.9843,19848824
1/15/20,38.0981,38.7427,38.0791,37.9843,38.5531,22700038
1/16/20,38.6668,38.6716,38.2247,38.5531,38.4962,15385561
1/17/20,38.4583,38.681,38.3161,38.4962,38.4014,21901267
1/20/20,38.4583,38.681,38.3161,38.4962,38.4014,21901267
1/21/20,38.2782,38.5436,38.0981,38.4014,38.2402,21931425
1/22/20,38.2213,38.3066,37.8895,38.2402,38.0981,17171029
1/23/20,38.0981,38.7047,38.0412,38.0981,38.591,25757788
1/24/20,38.809,38.8375,37.5719,38.591,37.7473,32394393
1/27/20,37.3587,38.3256,37.207,37.7473,38.0696,30326362
1/28/20,37.2733,37.4345,35.9746,38.0696,36.1548,66605677
1/29/20,36.1358,36.3823,35.5955,36.1548,35.6239,32428430
1/30/20,35.1689,35.2352,34.7802,35.6239,35.1405,30660865
1/31/20,35.0172,35.5007,34.9793,35.1405,35.3016,32157496
2/3/20,35.5102,36.0553,35.3585,35.3016,35.5576,19806426
2/4/20,36.0979,36.2496,35.6713,35.5576,35.7282,29554945
2/5/20,35.8799,36.5624,35.8514,35.7282,36.1832,27935394
2/6/20,36.4391,36.496,36.0505,36.1832,36.2685,19969440
2/7/20,36.3633,36.4012,35.9557,36.2685,36.0694,20781404
2/10/20,36.2211,36.2306,35.7566,36.0694,35.8419,18973817
2/11/20,35.9178,36.1453,35.7898,35.8419,36.1074,15206157
2/12/20,36.1074,36.2022,35.7566,36.1074,35.7756,21768829
2/13/20,35.6239,35.6239,34.9651,35.7756,35.0077,20967453
2/14/20,35.0457,35.112,34.5243,35.0077,34.6096,19930518
